 

stn;time;uto200s0;gre000z0;tre200s0;ure200s0;fkl010z0;fve010z0
THU;202405191050;9.3;403;17.9;61.0;2.5;2.2
THU;202405191100;9.4;299;17.6;62.8;1.9;1.9
THU;202405191110;9.8;437;17.4;65.8;3.4;3.4
THU;202405191120;10.1;778;17.7;66.6;3.0;3.0
THU;202405191130;9.7;641;17.5;65.2;3.1;3.0
THU;202405191140;9.3;708;17.7;61.7;2.0;1.9
THU;202405191150;9.6;1223;18.4;60.8;2.0;1.9
THU;202405191200;9.4;345;18.0;61.0;0.3;0.3
THU;202405191210;9.5;265;17.4;64.5;1.4;1.3
THU;202405191220;9.6;584;17.8;63.4;1.0;0.9
THU;202405191230;9.4;640;18.0;60.9;1.3;1.1
THU;202405191240;9.2;505;17.9;60.6;1.0;1.0
THU;202405191250;9.5;714;18.4;60.7;1.2;0.6
THU;202405191300;9.1;596;18.5;58.0;0.8;0.6
THU;202405191310;9.2;403;18.3;59.0;0.6;0.3
THU;202405191320;9.3;452;18.4;59.3;0.8;0.7
THU;202405191330;9.5;776;18.8;59.1;0.9;0.9
THU;202405191340;9.2;473;18.9;56.6;1.1;1.1
THU;202405191350;9.3;543;19.0;57.5;0.8;0.8
THU;202405191400;9.9;951;19.9;57.5;1.0;0.5
THU;202405191410;9.3;472;19.2;56.3;1.7;1.6
THU;202405191420;9.8;751;19.7;57.5;1.8;1.4
THU;202405191430;9.3;351;19.4;55.8;1.7;1.6
THU;202405191440;9.1;242;19.0;56.2;2.2;2.1
THU;202405191450;9.1;253;19.2;55.5;1.1;0.9
THU;202405191500;9.0;563;19.6;53.0;1.2;1.1
THU;202405191510;8.5;211;19.2;51.9;1.4;1.3
THU;202405191520;9.3;194;19.0;56.9;1.8;1.8
THU;202405191530;9.4;273;19.1;57.5;1.3;1.3
THU;202405191540;9.4;683;19.9;54.8;1.3;1.2
THU;202405191550;8.4;486;19.6;49.7;1.1;1.1
THU;202405191600;8.7;183;19.2;53.2;1.8;1.8
THU;202405191610;9.2;105;18.7;57.7;1.6;1.6
THU;202405191620;9.4;83;18.5;59.3;1.7;1.7
THU;202405191630;9.6;77;18.1;62.0;1.7;1.6
THU;202405191640;9.5;60;18.1;61.5;1.2;1.2
THU;202405191650;9.7;61;17.9;63.5;1.6;1.6
THU;202405191700;10.1;99;17.8;66.9;1.0;1.0
THU;202405191710;10.7;190;17.8;70.7;1.4;1.3
THU;202405191720;11.2;197;17.8;73.5;2.1;2.1
THU;202405191730;11.3;96;17.4;76.5;1.9;1.9
THU;202405191740;11.9;92;17.1;82.2;1.5;1.5
THU;202405191750;12.1;101;17.1;83.1;0.9;0.9
THU;202405191800;11.5;143;17.5;77.0;0.8;0.7
THU;202405191810;10.6;113;17.5;70.9;0.8;0.7
THU;202405191820;10.1;86;17.3;69.0;0.7;0.6
THU;202405191830;10.8;51;16.9;75.4;0.8;0.7
THU;202405191840;11.5;13;16.3;82.9;1.0;1.0
THU;202405191850;11.6;6;15.4;88.7;0.8;0.8
THU;202405191900;11.6;2;14.5;93.6;0.2;0.2
THU;202405191910;11.6;0;13.6;98.7;1.1;1.1
THU;202405191920;11.1;0;12.8;99.2;1.2;1.2
THU;202405191930;11.3;0;13.1;99.0;0.4;0.4
THU;202405191940;11.1;0;12.9;98.8;0.8;0.8
THU;202405191950;11.2;0;13.0;99.2;0.7;0.7
THU;202405192000;11.1;0;12.8;99.2;0.7;0.6
THU;202405192010;11.1;0;12.9;98.8;0.9;0.9
THU;202405192020;10.5;0;12.5;96.2;0.8;0.8
THU;202405192030;9.8;0;10.9;98.3;1.1;1.0
THU;202405192040;9.7;0;10.6;99.3;1.5;1.5
THU;202405192050;9.8;0;10.7;99.3;0.6;0.6
THU;202405192100;10.1;0;11.2;99.2;0.6;0.5
THU;202405192110;10.0;0;11.7;96.0;1.0;1.0
THU;202405192120;9.5;0;11.1;94.8;0.7;0.7
THU;202405192130;9.4;0;10.2;99.1;0.5;0.5
THU;202405192140;9.5;0;10.3;99.3;0.2;0.2
THU;202405192150;9.3;0;10.0;99.3;0.2;0.2
THU;202405192200;9.2;0;9.8;99.3;0.5;0.5
THU;202405192210;8.8;0;9.2;99.3;0.8;0.8
THU;202405192220;9.2;0;9.8;99.3;0.5;0.5
THU;202405192230;8.8;0;9.2;99.3;0.6;0.6
THU;202405192240;8.8;0;9.1;99.3;0.9;0.9
THU;202405192250;8.8;0;9.2;99.3;1.2;1.2
THU;202405192300;9.0;0;9.4;99.3;0.6;0.5
THU;202405192310;8.8;0;9.2;99.3;0.6;0.6
THU;202405192320;9.2;0;9.8;99.3;0.1;0.1
THU;202405192330;9.1;0;9.6;99.3;0.4;0.4
THU;202405192340;9.1;0;9.7;99.3;0.6;0.6
THU;202405192350;9.3;0;9.9;99.3;0.5;0.5
THU;202405200000;9.6;0;10.5;99.2;0.9;0.9
THU;202405200010;9.6;0;10.6;99.0;1.0;0.9
THU;202405200020;9.7;0;10.7;98.9;0.8;0.7
THU;202405200030;9.6;0;10.9;96.8;0.9;0.9
THU;202405200040;9.7;0;11.0;97.0;1.6;1.3
THU;202405200050;9.8;0;11.3;95.5;1.1;0.9
THU;202405200100;9.6;0;11.2;94.8;1.0;0.4
THU;202405200110;9.8;0;11.0;97.3;0.3;0.3
THU;202405200120;9.6;0;11.0;95.8;0.2;0.2
THU;202405200130;9.3;0;9.9;98.9;1.4;1.4
THU;202405200140;9.3;0;9.9;99.2;0.6;0.4
THU;202405200150;9.4;0;10.1;99.2;0.6;0.2
THU;202405200200;9.2;0;9.8;99.3;0.3;0.3
THU;202405200210;9.3;0;10.0;99.3;0.4;0.4
THU;202405200220;9.3;0;9.9;99.3;0.1;0.1
THU;202405200230;9.5;0;10.3;99.3;0.2;0.2
THU;202405200240;9.5;0;10.2;99.3;0.5;0.5
THU;202405200250;9.3;0;10.0;99.3;0.7;0.4
THU;202405200300;9.2;0;9.8;99.3;1.0;1.0
THU;202405200310;9.2;0;9.8;99.3;0.6;0.6
THU;202405200320;9.3;0;10.0;99.3;0.3;0.3
THU;202405200330;9.3;0;9.9;99.3;0.3;0.3
THU;202405200340;9.0;0;9.5;99.3;0.3;0.3
THU;202405200350;8.8;0;9.1;99.3;0.2;0.2
THU;202405200400;8.5;2;8.6;99.3;1.2;1.2
THU;202405200410;8.6;10;8.7;99.3;0.8;0.8
THU;202405200420;8.5;17;8.6;99.3;0.6;0.6
THU;202405200430;8.6;28;8.8;99.3;0.8;0.7
THU;202405200440;8.7;54;8.9;99.3;0.8;0.8
THU;202405200450;9.1;114;9.6;99.3;0.5;0.5
THU;202405200500;9.6;158;10.4;99.3;0.1;0.1
THU;202405200510;10.1;198;11.2;99.3;0.5;0.4
THU;202405200520;10.3;207;12.1;95.6;0.8;0.8
THU;202405200530;9.9;234;12.5;90.4;0.2;0.2
THU;202405200540;10.1;215;12.6;91.1;1.2;1.1
THU;202405200550;10.2;276;12.9;90.8;1.0;1.0
THU;202405200600;10.2;292;13.3;88.5;1.1;1.1
THU;202405200610;10.1;167;13.2;88.1;0.8;0.8
THU;202405200620;10.1;173;13.3;87.8;0.7;0.6
THU;202405200630;10.3;265;13.8;86.2;0.8;0.7
THU;202405200640;10.2;291;13.8;85.5;0.6;0.6
THU;202405200650;10.3;492;14.4;83.6;1.2;1.2
THU;202405200700;9.9;532;14.5;79.9;0.9;0.9
THU;202405200710;9.9;481;14.9;77.3;0.6;0.4
THU;202405200720;9.6;272;14.8;75.5;1.0;1.0
THU;202405200730;9.6;286;14.9;75.3;1.3;1.3
THU;202405200740;9.5;292;15.1;74.3;1.1;1.0
THU;202405200750;9.5;432;15.3;72.3;0.7;0.5
THU;202405200800;9.7;605;15.7;72.6;0.2;0.1
THU;202405200810;9.8;531;16.2;71.3;0.7;0.3
THU;202405200820;9.8;813;16.6;69.6;0.5;0.3
THU;202405200830;9.7;593;17.0;67.3;1.0;0.8
THU;202405200840;9.6;469;17.1;66.0;0.6;0.5
THU;202405200850;9.6;613;17.4;65.0;0.6;0.3
THU;202405200900;9.7;694;18.0;63.2;1.1;1.0
THU;202405200910;9.5;649;18.1;61.9;1.3;1.2
THU;202405200920;9.5;449;18.0;61.9;1.9;1.7
THU;202405200930;9.5;319;18.0;61.8;1.3;1.2
THU;202405200940;9.3;295;17.9;61.0;1.4;1.4
THU;202405200950;9.8;463;18.2;63.3;2.2;2.1
THU;202405201000;10.2;1072;19.1;62.4;2.0;1.9
THU;202405201010;10.3;1024;19.2;62.3;2.6;2.4
THU;202405201020;10.5;935;19.2;63.7;2.0;1.9
THU;202405201030;9.9;712;19.0;61.0;2.2;2.2
THU;202405201040;10.2;999;19.8;59.6;2.5;2.5
THU;202405201050;9.8;1014;19.9;56.8;2.6;2.5
THU;202405201100;9.7;990;20.1;55.9;2.3;2.3
THU;202405201110;10.3;923;20.6;57.8;2.0;1.8
THU;202405201120;10.3;923;20.3;58.5;3.7;3.5
THU;202405201130;10.3;955;20.3;58.3;3.1;2.9
THU;202405201140;10.4;969;20.9;57.0;2.3;2.3
THU;202405201150;8.9;875;20.4;50.7;2.7;2.6
THU;202405201200;9.2;609;20.4;52.0;2.9;2.8
THU;202405201210;9.6;772;20.4;54.3;3.3;3.3
THU;202405201220;9.8;964;20.7;54.7;3.7;3.6
THU;202405201230;10.3;744;20.4;58.5;5.0;5.0
THU;202405201240;10.7;830;20.4;60.5;4.2;4.2
THU;202405201250;10.4;791;20.4;59.0;3.8;3.8
THU;202405201300;10.1;830;20.7;56.2;3.6;3.6
THU;202405201310;9.9;822;20.7;55.1;3.6;3.6
THU;202405201320;10.6;712;20.8;58.7;3.4;3.4
THU;202405201330;10.5;599;20.7;58.0;3.0;2.9
THU;202405201340;10.4;625;20.7;57.8;3.1;3.1
THU;202405201350;10.3;487;20.5;57.6;2.9;2.9
THU;202405201400;10.2;405;20.5;57.3;2.7;2.6
THU;202405201410;10.3;393;20.6;57.9;2.8;2.8
THU;202405201420;10.6;353;20.6;59.2;2.5;2.5
THU;202405201430;10.5;393;20.8;57.9;2.1;2.1
THU;202405201440;10.2;567;21.1;55.3;2.5;2.4
THU;202405201450;10.0;593;21.3;53.8;2.6;2.6
THU;202405201500;10.2;527;21.1;55.1;3.2;3.2
THU;202405201510;10.0;431;21.2;54.2;2.6;2.5
THU;202405201520;10.0;403;21.1;54.4;2.6;2.5
THU;202405201530;9.9;382;21.1;53.7;2.9;2.8
THU;202405201540;9.8;313;21.2;52.9;1.8;1.4
THU;202405201550;9.0;240;20.8;49.8;1.8;1.8
THU;202405201600;8.8;191;20.1;50.4;1.7;1.7
THU;202405201610;9.3;182;20.1;53.4;1.0;1.0
THU;202405201620;9.2;163;19.6;54.3;1.9;1.9
THU;202405201630;9.5;145;19.1;58.0;1.8;1.8
THU;202405201640;9.4;137;18.9;58.4;2.0;2.0
THU;202405201650;9.3;116;19.0;57.5;1.7;1.7
THU;202405201700;9.6;109;18.9;59.3;1.7;1.7
THU;202405201710;10.1;99;18.7;63.0;1.6;1.5
THU;202405201720;10.2;86;18.7;63.5;1.9;1.9
THU;202405201730;9.6;77;19.0;59.4;1.5;1.5
THU;202405201740;10.1;64;18.7;63.1;1.1;1.1
THU;202405201750;9.9;51;18.8;61.1;1.1;1.1
THU;202405201800;10.2;42;18.5;64.2;0.5;0.5
THU;202405201810;10.1;33;18.4;64.5;0.4;0.4
THU;202405201820;10.0;27;18.4;63.4;0.7;0.7
THU;202405201830;10.2;20;18.2;65.4;1.0;1.0
THU;202405201840;10.7;13;17.6;71.0;0.2;0.2
THU;202405201850;10.9;5;17.2;74.5;0.5;0.5
THU;202405201900;11.1;0;16.5;79.1;0.2;0.2
THU;202405201910;10.8;0;16.8;75.1;0.2;0.2
THU;202405201920;10.8;0;16.7;76.3;0.4;0.4
THU;202405201930;11.1;0;16.3;79.8;0.6;0.6
THU;202405201940;11.1;0;15.0;86.9;0.8;0.8
THU;202405201950;11.4;0;14.7;90.8;1.2;1.2
THU;202405202000;11.4;0;14.7;90.5;0.8;0.8
THU;202405202010;11.2;0;14.9;88.2;0.3;0.3
THU;202405202020;11.1;0;15.1;85.7;0.1;0.1
THU;202405202030;11.1;0;14.6;88.8;0.4;0.4
THU;202405202040;11.5;0;14.1;94.3;0.7;0.7
THU;202405202050;11.5;0;14.4;93.1;0.8;0.6
THU;202405202100;11.7;0;15.1;90.1;1.8;1.6
THU;202405202110;10.9;0;15.8;81.1;1.9;1.8
THU;202405202120;10.0;0;15.9;74.2;2.5;2.5
THU;202405202130;9.3;0;15.8;69.2;3.1;3.1
THU;202405202140;8.7;0;15.8;64.9;3.2;3.2
THU;202405202150;8.4;0;16.2;60.7;3.8;3.7
THU;202405202200;8.2;0;15.8;60.9;6.3;6.2
THU;202405202210;8.7;0;15.5;66.1;5.0;5.0
THU;202405202220;8.4;0;15.6;63.2;4.7;4.7
THU;202405202230;8.1;0;15.9;59.8;6.4;6.3
THU;202405202240;7.7;0;15.7;58.0;4.3;3.9
THU;202405202250;7.9;0;15.4;60.1;4.2;4.2
THU;202405202300;8.0;0;14.9;62.7;2.8;2.6
THU;202405202310;8.2;0;14.5;66.1;2.5;2.2
THU;202405202320;8.4;0;14.2;69.2;4.2;4.0
THU;202405202330;9.0;0;14.1;74.1;3.2;3.2
THU;202405202340;8.9;0;13.8;74.7;2.3;2.3
THU;202405202350;9.4;0;12.9;83.5;2.6;2.4
THU;202405210000;9.9;0;12.4;90.5;2.4;2.3
THU;202405210010;10.0;0;12.0;94.2;1.4;1.3
THU;202405210020;10.3;0;11.8;98.1;1.7;1.6
THU;202405210030;10.3;0;11.8;97.8;0.9;0.9
THU;202405210040;10.3;0;11.8;97.7;0.8;0.7
THU;202405210050;10.3;0;11.7;98.2;1.0;1.0
THU;202405210100;10.3;0;11.7;99.2;0.8;0.8
THU;202405210110;10.4;0;11.8;99.2;0.7;0.7
THU;202405210120;10.4;0;11.8;99.2;1.0;1.0
THU;202405210130;10.3;0;11.7;99.2;1.0;1.0
THU;202405210140;10.3;0;11.7;99.2;1.0;1.0
THU;202405210150;10.3;0;11.7;99.1;1.2;1.2
THU;202405210200;10.3;0;11.7;99.1;0.8;0.8
THU;202405210210;10.3;0;11.7;99.2;0.8;0.8
THU;202405210220;10.4;0;11.8;99.1;0.5;0.5
THU;202405210230;10.3;0;11.7;99.1;0.5;0.5
THU;202405210240;10.3;0;11.7;99.1;0.7;0.6
THU;202405210250;10.2;0;11.4;99.2;0.9;0.9
THU;202405210300;10.1;0;11.3;99.3;0.9;0.9
THU;202405210310;10.2;0;11.4;99.3;0.6;0.6
THU;202405210320;10.3;0;11.5;99.3;0.8;0.8
THU;202405210330;10.1;0;11.3;99.3;1.1;1.1
THU;202405210340;10.1;0;11.2;99.3;0.9;0.9
THU;202405210350;10.1;0;11.2;99.3;0.8;0.8
THU;202405210400;10.1;0;11.3;99.3;0.4;0.4
THU;202405210410;10.1;0;11.3;99.3;0.4;0.4
THU;202405210420;10.2;1;11.4;99.3;0.7;0.7
THU;202405210430;10.2;2;11.4;99.3;0.6;0.6
THU;202405210440;10.3;5;11.5;99.3;0.6;0.6
THU;202405210450;10.2;8;11.4;99.3;0.6;0.6
THU;202405210500;10.3;10;11.5;99.3;0.5;0.5
THU;202405210510;10.3;13;11.5;99.3;0.6;0.6
THU;202405210520;10.3;21;11.6;99.3;0.4;0.4
THU;202405210530;10.3;22;11.6;99.3;0.6;0.6
THU;202405210540;10.3;21;11.6;99.3;0.8;0.8
THU;202405210550;10.3;31;11.7;99.3;0.6;0.6
THU;202405210600;10.3;36;11.7;99.3;0.6;0.6
THU;202405210610;10.3;43;11.7;99.3;0.5;0.5
THU;202405210620;10.4;52;11.8;99.3;0.6;0.6
THU;202405210630;10.4;53;11.8;99.3;0.5;0.5
THU;202405210640;10.5;61;11.9;99.3;0.5;0.5
THU;202405210650;10.5;72;11.9;99.3;0.6;0.6
THU;202405210700;10.6;57;12.0;99.3;0.7;0.7
THU;202405210710;10.6;58;12.1;99.3;0.9;0.9
THU;202405210720;10.6;67;12.1;99.3;0.8;0.8
THU;202405210730;10.6;59;12.1;99.3;1.0;1.0
THU;202405210740;10.6;55;12.1;99.3;1.0;0.9
THU;202405210750;10.8;69;12.3;99.3;1.1;1.1
THU;202405210800;10.7;71;12.2;99.3;1.5;1.4
THU;202405210810;10.6;67;12.1;99.3;1.5;1.5
THU;202405210820;10.6;76;12.1;99.3;1.7;1.7
THU;202405210830;10.6;72;12.1;99.3;1.6;1.5
THU;202405210840;10.6;69;12.1;99.3;1.8;1.8
THU;202405210850;10.6;76;12.1;99.2;2.0;2.0
THU;202405210900;10.7;83;12.2;99.3;2.4;2.4
THU;202405210910;10.7;77;12.2;99.3;0.9;0.9
THU;202405210920;10.8;84;12.3;99.2;0.1;0.1
THU;202405210930;10.8;121;12.3;99.2;2.4;2.4
THU;202405210940;10.8;153;12.3;99.2;3.0;3.0
THU;202405210950;10.9;142;12.4;99.2;2.5;2.5
THU;202405211000;10.6;146;12.4;97.3;2.1;2.1
THU;202405211010;10.6;130;12.4;97.2;2.5;2.5
THU;202405211020;10.8;146;12.5;99.0;1.7;1.7
THU;202405211030;10.8;150;12.6;98.0;0.1;0.1
THU;202405211040;10.9;152;12.6;98.5;0.9;0.8
THU;202405211050;10.8;196;12.7;96.6;1.8;1.8
THU;202405211100;10.9;313;12.9;96.5;2.1;2.1
THU;202405211110;11.0;450;13.3;95.0;2.9;2.9
THU;202405211120;10.6;333;13.4;90.9;2.3;2.3
THU;202405211130;10.1;339;13.5;86.8;2.3;2.3
THU;202405211140;10.0;479;13.8;83.9;1.9;1.9
THU;202405211150;10.0;610;14.3;81.9;2.0;2.0
THU;202405211200;10.5;849;15.0;82.0;2.2;2.2
THU;202405211210;10.7;1049;15.6;80.8;3.1;2.9
THU;202405211220;10.1;835;15.4;76.9;2.3;2.2
THU;202405211230;10.1;853;15.8;75.1;2.2;2.0
THU;202405211240;9.9;870;16.0;72.9;2.4;2.2
THU;202405211250;9.4;997;16.0;68.9;1.9;1.8
THU;202405211300;9.4;494;15.9;69.0;1.6;1.5
THU;202405211310;9.0;175;15.4;68.6;1.5;1.3
THU;202405211320;9.9;141;14.7;78.1;2.0;1.9
THU;202405211330;10.3;154;14.3;83.4;0.8;0.7
THU;202405211340;10.5;188;14.1;86.5;1.1;1.0
THU;202405211350;10.3;218;14.1;85.4;2.2;2.2
THU;202405211400;10.0;179;14.1;82.8;1.9;1.9
THU;202405211410;10.1;177;14.1;83.1;2.1;2.0
THU;202405211420;10.1;162;14.2;82.6;1.9;1.9
THU;202405211430;10.5;419;14.6;84.2;1.7;1.6
THU;202405211440;10.5;588;14.8;83.0;2.1;1.9
THU;202405211450;9.9;231;14.4;80.8;1.6;1.6
THU;202405211500;10.1;532;15.1;78.2;1.3;1.2
THU;202405211510;9.8;169;14.8;77.2;1.3;1.3
THU;202405211520;9.9;106;14.6;79.7;1.0;1.0
THU;202405211530;10.7;168;14.4;86.5;1.7;1.6
THU;202405211540;10.5;157;14.5;85.1;1.7;1.6
THU;202405211550;10.9;132;14.3;88.9;0.1;0.1
THU;202405211600;10.9;171;14.1;89.6;0.1;0.1
THU;202405211610;10.3;95;13.9;86.4;0.0;0.0
THU;202405211620;10.4;98;14.1;86.0;0.0;0.0
THU;202405211630;10.7;61;13.8;90.1;0.1;0.1
THU;202405211640;10.7;104;13.9;89.6;0.1;0.0
THU;202405211650;10.9;152;14.1;89.7;2.4;2.4
THU;202405211700;10.7;147;14.3;87.2;2.4;2.3
THU;202405211710;11.3;72;13.8;94.6;0.5;0.5
THU;202405211720;11.6;134;13.9;96.9;0.0;0.0
THU;202405211730;11.0;182;14.1;90.7;1.6;1.6
THU;202405211740;10.6;127;14.0;87.4;3.4;3.3
THU;202405211750;10.1;106;14.0;83.6;3.0;2.9
THU;202405211800;10.0;74;13.9;83.0;2.5;2.4
THU;202405211810;10.1;84;13.8;84.7;2.4;2.3
THU;202405211820;10.0;23;13.4;86.1;2.7;2.6
THU;202405211830;10.2;17;13.1;89.6;2.0;2.0
THU;202405211840;9.9;7;13.1;87.2;1.6;1.5
THU;202405211850;10.5;1;12.8;94.0;1.7;1.3
THU;202405211900;9.8;1;13.6;83.2;1.9;1.8
THU;202405211910;9.7;0;13.8;81.0;3.2;2.6
THU;202405211920;9.4;0;14.0;77.7;2.1;1.3
THU;202405211930;9.5;0;13.0;84.5;2.7;2.2
THU;202405211940;10.2;0;12.4;92.8;1.2;1.1
THU;202405211950;10.4;0;12.3;96.0;1.7;1.7
THU;202405212000;10.6;0;12.1;98.6;0.6;0.5
THU;202405212010;10.6;0;12.1;99.1;0.3;0.3
THU;202405212020;10.3;0;11.5;99.2;0.7;0.6
THU;202405212030;10.3;0;11.5;99.3;1.0;0.9
THU;202405212040;10.3;0;11.6;99.3;0.5;0.4
THU;202405212050;10.3;0;11.7;99.2;1.0;1.0
THU;202405212100;10.1;0;11.2;99.2;1.5;1.5
THU;202405212110;10.3;0;11.7;99.2;1.8;1.8
THU;202405212120;10.3;0;11.9;97.2;1.9;1.9
THU;202405212130;10.2;0;11.5;98.9;1.9;1.9
THU;202405212140;10.3;0;11.9;96.8;0.9;0.8
THU;202405212150;10.3;0;11.9;96.6;0.8;0.6
THU;202405212200;10.0;0;11.4;97.6;1.4;1.4
THU;202405212210;10.1;0;11.3;99.2;1.1;1.0
THU;202405212220;10.2;0;11.4;99.2;1.2;1.0
THU;202405212230;10.1;0;11.3;99.2;0.5;0.5
THU;202405212240;10.3;0;11.6;99.2;1.1;1.0
THU;202405212250;10.4;0;11.8;99.2;1.3;0.8
THU;202405212300;10.1;0;11.2;99.2;1.1;1.1
THU;202405212310;10.0;0;11.1;99.3;1.2;1.2
THU;202405212320;10.1;0;11.2;99.3;1.3;1.3
THU;202405212330;10.1;0;11.3;99.3;0.4;0.2
THU;202405212340;10.1;0;11.3;99.3;0.3;0.2
THU;202405212350;10.2;0;11.4;99.3;0.2;0.2
THU;202405220000;10.2;0;11.4;99.3;0.3;0.1
THU;202405220010;10.0;0;11.1;99.3;1.9;1.9
THU;202405220020;10.1;0;11.2;99.3;1.3;1.1
THU;202405220030;10.1;0;11.2;99.3;0.9;0.9
THU;202405220040;10.3;0;11.6;99.3;1.0;0.6
THU;202405220050;10.3;0;11.7;98.8;0.8;0.5
THU;202405220100;10.3;0;11.5;99.2;0.2;0.2
THU;202405220110;10.3;0;11.5;99.2;0.3;0.2
THU;202405220120;10.3;0;11.6;99.2;0.2;0.2
THU;202405220130;10.3;0;11.8;98.4;0.7;0.7
THU;202405220140;10.2;0;11.5;99.1;0.8;0.8
THU;202405220150;10.1;0;11.3;99.2;1.0;0.6
THU;202405220200;10.2;0;11.4;99.3;1.0;1.0
THU;202405220210;10.3;0;11.6;99.2;0.7;0.2
THU;202405220220;10.1;0;11.3;99.2;0.8;0.7
THU;202405220230;10.1;0;11.2;99.3;0.3;0.2
THU;202405220240;10.0;0;11.1;99.3;0.4;0.2
THU;202405220250;9.8;0;10.9;99.3;1.1;1.0
THU;202405220300;9.8;0;10.9;99.3;0.5;0.2
THU;202405220310;9.8;0;10.9;99.3;0.5;0.5
THU;202405220320;9.9;0;11.0;99.3;0.4;0.2
THU;202405220330;9.8;0;10.9;99.3;0.6;0.5
THU;202405220340;9.8;0;10.8;99.3;0.3;0.2
THU;202405220350;9.8;0;10.8;99.3;0.3;0.3
THU;202405220400;9.8;0;10.7;99.3;0.5;0.4
THU;202405220410;9.7;6;10.6;99.3;1.0;1.0
THU;202405220420;9.8;16;10.8;99.3;1.1;1.1
THU;202405220430;9.8;17;10.9;99.3;0.8;0.8
THU;202405220440;10.0;23;11.1;99.3;0.5;0.3
THU;202405220450;10.1;20;11.3;99.3;0.5;0.5
THU;202405220500;10.3;35;11.5;99.3;0.9;0.8
THU;202405220510;10.3;32;11.6;99.2;1.0;1.0
THU;202405220520;10.2;49;11.4;99.3;0.2;0.2
THU;202405220530;10.3;77;11.5;99.3;0.0;0.0
THU;202405220540;10.3;72;11.7;99.3;0.6;0.6
THU;202405220550;10.5;72;11.9;99.3;0.7;0.6
THU;202405220600;10.6;63;12.0;99.2;0.4;0.4
THU;202405220610;10.6;55;12.0;99.1;0.1;0.1
THU;202405220620;10.5;65;12.1;97.5;0.3;0.3
THU;202405220630;10.6;78;12.2;97.7;0.4;0.3
THU;202405220640;10.5;71;12.3;96.7;0.7;0.7
THU;202405220650;10.4;97;12.3;95.6;0.2;0.2
THU;202405220700;10.7;167;12.4;97.8;0.8;0.7
THU;202405220710;10.5;314;12.6;95.6;0.9;0.9
THU;202405220720;10.2;194;12.6;91.9;0.8;0.6
THU;202405220730;10.2;197;12.8;91.2;1.0;0.9
THU;202405220740;10.3;261;13.0;91.0;0.5;0.5
THU;202405220750;10.4;368;13.2;90.1;1.3;1.2
THU;202405220800;10.3;203;13.2;89.9;0.9;0.8
THU;202405220810;10.1;233;13.2;88.2;0.8;0.7
THU;202405220820;10.0;263;13.4;85.6;0.4;0.4
THU;202405220830;10.3;347;13.8;86.2;0.8;0.5
THU;202405220840;10.3;293;14.1;85.5;0.6;0.6
THU;202405220850;10.4;329;14.3;84.8;0.3;0.2
THU;202405220900;10.0;358;14.5;80.5;0.2;0.1
THU;202405220910;10.3;741;15.1;79.6;0.5;0.4
THU;202405220920;10.1;935;15.5;75.9;1.2;0.9
THU;202405220930;9.6;812;15.6;72.2;0.8;0.1
THU;202405220940;9.4;693;15.8;70.4;1.0;0.7
THU;202405220950;9.1;546;16.0;66.5;1.2;1.2
THU;202405221000;9.1;316;16.1;66.1;0.7;0.5
THU;202405221010;9.8;249;15.2;75.5;0.1;0.1
THU;202405221020;9.6;312;14.8;75.8;0.1;0.1
THU;202405221030;8.8;252;15.0;68.9;0.0;0.0
THU;202405221040;8.8;238;15.0;68.8;0.2;0.0
THU;202405221050;9.2;416;15.3;70.1;1.0;1.0
THU;202405221100;9.2;458;15.7;68.6;0.1;0.1
THU;202405221110;9.1;469;15.9;66.9;1.0;1.0
THU;202405221120;9.0;535;16.3;64.8;1.3;1.3
THU;202405221130;8.8;340;16.2;63.3;1.0;0.6
THU;202405221140;9.2;332;16.0;67.6;2.0;2.0
THU;202405221150;9.4;500;16.2;67.7;2.5;2.5
THU;202405221200;9.3;758;16.7;65.4;1.7;1.7
THU;202405221210;9.3;697;16.9;64.4;1.6;1.5
THU;202405221220;9.0;739;17.1;62.0;1.3;1.2
THU;202405221230;9.2;622;17.2;62.8;1.5;1.1
THU;202405221240;9.3;497;17.0;63.8;2.0;1.7
THU;202405221250;9.3;331;16.8;64.7;1.3;1.3
THU;202405221300;9.0;336;16.7;63.4;1.0;1.0
THU;202405221310;9.1;389;16.9;63.3;1.7;1.6
THU;202405221320;9.0;398;17.0;62.4;0.9;0.8
THU;202405221330;8.9;446;17.0;61.2;1.4;1.4
THU;202405221340;9.1;403;17.0;63.0;1.9;1.8
THU;202405221350;9.2;476;17.2;62.9;2.3;2.1
THU;202405221400;9.0;414;17.1;62.3;2.8;2.7
THU;202405221410;8.8;360;17.0;60.8;2.7;2.6
THU;202405221420;8.7;377;17.1;59.7;2.5;2.5
THU;202405221430;8.6;438;17.4;57.8;1.8;1.8
THU;202405221440;8.8;361;17.5;58.8;1.0;1.0
THU;202405221450;8.6;284;17.4;57.7;1.2;1.0
THU;202405221500;8.2;220;17.1;56.6;1.1;1.0
THU;202405221510;8.4;225;17.3;57.4;1.0;1.0
THU;202405221520;8.5;145;17.1;58.3;1.3;1.3
THU;202405221530;8.4;85;17.0;58.4;0.9;0.9
THU;202405221540;8.9;64;16.5;63.5;1.5;1.4
THU;202405221550;10.0;138;15.8;74.1;1.3;1.2
THU;202405221600;10.4;177;15.2;80.4;0.1;0.1
THU;202405221610;10.4;141;15.1;80.7;0.0;0.0
